srcStateName,srcYear,srcMonth,Settlement of Integrated goods and services tax ( IGST ),YearCode,Year,MonthCode,Month
Chandigarh,2020-21,Dec - 2020,81.943633644,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
Arunachal Pradesh,2020-21,Dec - 2020,56.996589637,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
Himachal Pradesh,2020-21,Dec - 2020,198.760102492,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
Goa,2020-21,Dec - 2020,68.294266812,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
Karnataka,2020-21,Dec - 2020,1227.449603612,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
Maharashtra,2020-21,Dec - 2020,1960.558742212,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
Dadra and Nagar Haveli,2020-21,Dec - 2020,6.821934707,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
Daman and Diu,2020-21,Dec - 2020,0.361900278,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
Gujarat,2020-21,Dec - 2020,475.482476815,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
Madhya Pradesh,2020-21,Dec - 2020,1019.657167945,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
Chhattisgarh,2020-21,Dec - 2020,253.620838995,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
Odisha,2020-21,Dec - 2020,414.423430831,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
Jharkhand,2020-21,Dec - 2020,284.209766131,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020"
Himachal Pradesh,2020-21,Jul - 2020,166.388350928,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Delhi,2020-21,Jul - 2020,685.134668004,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Sikkim,2020-21,Jul - 2020,20.147174542,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Gujarat,2020-21,Jul - 2020,613.8704593,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Dadra and Nagar Haveli,2020-21,Jul - 2020,2.594500859,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Maharashtra,2020-21,Jul - 2020,2113.695826105,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Karnataka,2020-21,Jul - 2020,1616.118910429,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Daman and Diu,2020-21,Jul - 2020,2.86643396,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Madhya Pradesh,2020-21,Jul - 2020,1011.532533023,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Chhattisgarh,2020-21,Jul - 2020,175.600329706,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Odisha,2020-21,Jul - 2020,435.587300655,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Jharkhand,2020-21,Jul - 2020,228.389614846,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
West Bengal,2020-21,Jul - 2020,835.686175435,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Lakshadweep,2020-21,Jul - 2020,1.814887471,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Kerala,2020-21,Jul - 2020,872.427569025,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Assam,2020-21,Jul - 2020,324.652077049,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Meghalaya,2020-21,Jul - 2020,44.483122176,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Tripura,2020-21,Jul - 2020,70.675368477,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Mizoram,2020-21,Jul - 2020,37.756285723,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Manipur,2020-21,Jul - 2020,57.434823585,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Nagaland,2020-21,Jul - 2020,38.000626795,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Arunachal Pradesh,2020-21,Jul - 2020,44.317208218,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Bihar,2020-21,Jul - 2020,1057.599333906,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Uttar Pradesh,2020-21,Jul - 2020,2320.861170064,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Telangana,2020-21,Jul - 2020,950.942829902,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Rajasthan,2020-21,Jul - 2020,905.988952007,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Haryana,2020-21,Jul - 2020,667.011314796,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Uttarakhand,2020-21,Jul - 2020,63.660089459,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Chandigarh,2020-21,Jul - 2020,71.377330648,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Tamil Nadu,2020-21,Jul - 2020,1294.715788921,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Puducherry,2020-21,Jul - 2020,31.489675351,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Andaman and Nicobar Islands,2020-21,Jul - 2020,20.260607235,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Jammu and Kashmir,2020-21,Jul - 2020,277.354471841,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Ladakh,2020-21,Jul - 2020,16.190561023,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Andhra Pradesh,2020-21,Jul - 2020,1025.143344246,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Goa,2020-21,Jul - 2020,57.149087255,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Punjab,2020-21,Jul - 2020,613.746691192,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
Gujarat,2020-21,Jun - 2020,357.4,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Daman and Diu,2020-21,Jun - 2020,-1.5,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Dadra and Nagar Haveli,2020-21,Jun - 2020,5.6,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Madhya Pradesh,2020-21,Jun - 2020,455.2,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Chhattisgarh,2020-21,Jun - 2020,77.1,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Odisha,2020-21,Jun - 2020,319.5,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Jharkhand,2020-21,Jun - 2020,154.3,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
West Bengal,2020-21,Jun - 2020,503.2,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Assam,2020-21,Jun - 2020,226.8,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Meghalaya,2020-21,Jun - 2020,21.8,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Tripura,2020-21,Jun - 2020,35.2,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Mizoram,2020-21,Jun - 2020,24,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Manipur,2020-21,Jun - 2020,25.2,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Nagaland,2020-21,Jun - 2020,23.5,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Arunachal Pradesh,2020-21,Jun - 2020,23.2,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Sikkim,2020-21,Jun - 2020,10.9,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Bihar,2020-21,Jun - 2020,539.1,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Uttar Pradesh,2020-21,Jun - 2020,1218.2,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Rajasthan,2020-21,Jun - 2020,539,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Delhi,2020-21,Jun - 2020,329,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Haryana,2020-21,Jun - 2020,521.7,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Uttarakhand,2020-21,Jun - 2020,111.4,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Chandigarh,2020-21,Jun - 2020,36.1,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Punjab,2020-21,Jun - 2020,361.6,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Himachal Pradesh,2020-21,Jun - 2020,79.4,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Jammu and Kashmir,2020-21,Jun - 2020,144,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Ladakh,2020-21,Jun - 2020,2.8,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Andhra Pradesh,2020-21,Jun - 2020,546.9,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Kerala,2020-21,Jun - 2020,520.6,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Andaman and Nicobar Islands,2020-21,Jun - 2020,14.1,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Tamil Nadu,2020-21,Jun - 2020,890.1,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Puducherry,2020-21,Jun - 2020,17.5,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Telangana,2020-21,Jun - 2020,572.3,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Goa,2020-21,Jun - 2020,58,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Maharashtra,2020-21,Jun - 2020,1339.4,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Karnataka,2020-21,Jun - 2020,960.8,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Lakshadweep,2020-21,Jun - 2020,0.8,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020"
Tamil Nadu,2020-21,May - 2020,745.62,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Mizoram,2020-21,May - 2020,14.21,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Uttar Pradesh,2020-21,May - 2020,990.99,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Himachal Pradesh,2020-21,May - 2020,45.92,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Punjab,2020-21,May - 2020,273.36,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Chandigarh,2020-21,May - 2020,21.47,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Uttarakhand,2020-21,May - 2020,30.83,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Haryana,2020-21,May - 2020,345.25,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Delhi,2020-21,May - 2020,585.58,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Rajasthan,2020-21,May - 2020,332.77,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Ladakh,2020-21,May - 2020,1.59,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Andhra Pradesh,2020-21,May - 2020,366.73,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Jammu and Kashmir,2020-21,May - 2020,101.31,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Andaman and Nicobar Islands,2020-21,May - 2020,7.54,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Puducherry,2020-21,May - 2020,12.02,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Kerala,2020-21,May - 2020,326.36,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Lakshadweep,2020-21,May - 2020,1.09,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Karnataka,2020-21,May - 2020,724.82,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Maharashtra,2020-21,May - 2020,1085.29,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Dadra and Nagar Haveli,2020-21,May - 2020,4.6,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Daman and Diu,2020-21,May - 2020,6.18,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Gujarat,2020-21,May - 2020,491.26,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Madhya Pradesh,2020-21,May - 2020,360.83,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Chhattisgarh,2020-21,May - 2020,136.49,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Odisha,2020-21,May - 2020,231.25,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Jharkhand,2020-21,May - 2020,108.36,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
West Bengal,2020-21,May - 2020,438.46,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Assam,2020-21,May - 2020,171.49,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Meghalaya,2020-21,May - 2020,12.54,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020"
Daman and Diu,2020-21,Nov - 2020,0.340012951,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Dadra and Nagar Haveli,2020-21,Nov - 2020,2.893725679,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Maharashtra,2020-21,Nov - 2020,1378.530796989,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Karnataka,2020-21,Nov - 2020,1336.699201728,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Goa,2020-21,Nov - 2020,63.010972537,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Odisha,2020-21,Nov - 2020,477.893967703,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Chhattisgarh,2020-21,Nov - 2020,224.259853181,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Mizoram,2020-21,Nov - 2020,35.567693609,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Manipur,2020-21,Nov - 2020,63.114322462,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Nagaland,2020-21,Nov - 2020,39.998675755,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Arunachal Pradesh,2020-21,Nov - 2020,43.888858344,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Sikkim,2020-21,Nov - 2020,23.637319237,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Bihar,2020-21,Nov - 2020,887.69439854,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Chandigarh,2020-21,Nov - 2020,70.30211254,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Punjab,2020-21,Nov - 2020,518.960216997,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Himachal Pradesh,2020-21,Nov - 2020,167.548641753,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Meghalaya,2020-21,Nov - 2020,45.345069609,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Haryana,2020-21,Nov - 2020,277.046678459,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Uttar Pradesh,2020-21,Nov - 2020,1940.065290761,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Tamil Nadu,2020-21,Nov - 2020,937.304809238,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Gujarat,2020-21,Nov - 2020,456.910824335,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Kerala,2020-21,Nov - 2020,865.183943333,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Jharkhand,2020-21,Nov - 2020,308.827385911,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
West Bengal,2020-21,Nov - 2020,1003.501659686,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Uttarakhand,2020-21,Nov - 2020,85.018922688,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Ladakh,2020-21,Nov - 2020,14.624532567,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Andhra Pradesh,2020-21,Nov - 2020,824.130541583,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Madhya Pradesh,2020-21,Nov - 2020,979.347937194,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Telangana,2020-21,Nov - 2020,1025.277775755,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Andaman and Nicobar Islands,2020-21,Nov - 2020,20.333538496,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Puducherry,2020-21,Nov - 2020,35.679247501,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Assam,2020-21,Nov - 2020,432.240586107,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Jammu and Kashmir,2020-21,Nov - 2020,299.749336191,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Tripura,2020-21,Nov - 2020,66.156410855,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Lakshadweep,2020-21,Nov - 2020,1.668028933,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020"
Maharashtra,2020-21,Oct - 2020,1562.872600995,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Odisha,2020-21,Oct - 2020,480.836285727,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Uttar Pradesh,2020-21,Oct - 2020,2018.45897393,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Dadra and Nagar Haveli,2020-21,Oct - 2020,12.127105711,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Daman and Diu,2020-21,Oct - 2020,-0.4,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Gujarat,2020-21,Oct - 2020,470.517007168,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Rajasthan,2020-21,Oct - 2020,885.8902165,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Delhi,2020-21,Oct - 2020,613.025953265,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Haryana,2020-21,Oct - 2020,1368.219226804,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Uttarakhand,2020-21,Oct - 2020,59.448193727,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Chandigarh,2020-21,Oct - 2020,57.15096026,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Punjab,2020-21,Oct - 2020,522.762813411,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Himachal Pradesh,2020-21,Oct - 2020,207.213147363,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Jammu and Kashmir,2020-21,Oct - 2020,401.258447338,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Andaman and Nicobar Islands,2020-21,Oct - 2020,25.888117704,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Puducherry,2020-21,Oct - 2020,38.645253534,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Tamil Nadu,2020-21,Oct - 2020,1115.559164773,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Kerala,2020-21,Oct - 2020,1025.882232091,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Chhattisgarh,2020-21,Oct - 2020,220.119692545,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Lakshadweep,2020-21,Oct - 2020,1.197774756,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Goa,2020-21,Oct - 2020,68.469375404,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Madhya Pradesh,2020-21,Oct - 2020,979.947517452,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Sikkim,2020-21,Oct - 2020,25.92302711,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Nagaland,2020-21,Oct - 2020,64.52166018,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Jharkhand,2020-21,Oct - 2020,306.037030304,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Manipur,2020-21,Oct - 2020,82.426013231,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Mizoram,2020-21,Oct - 2020,43.495982065,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
West Bengal,2020-21,Oct - 2020,1083.807134262,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Assam,2020-21,Oct - 2020,502.408739111,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Ladakh,2020-21,Oct - 2020,21.834217213,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Meghalaya,2020-21,Oct - 2020,61.658158383,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Arunachal Pradesh,2020-21,Oct - 2020,66.145998492,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Bihar,2020-21,Oct - 2020,1057.775453075,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Tripura,2020-21,Oct - 2020,66.937901608,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Karnataka,2020-21,Oct - 2020,1656.445104453,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Telangana,2020-21,Oct - 2020,1076.876736504,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Andhra Pradesh,2020-21,Oct - 2020,1156.461870551,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020"
Dadra and Nagar Haveli,2020-21,Sep - 2020,33.774145082,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Jammu and Kashmir,2020-21,Sep - 2020,293.845225273,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Punjab,2020-21,Sep - 2020,571.507300892,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Himachal Pradesh,2020-21,Sep - 2020,167.951812362,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Tripura,2020-21,Sep - 2020,68.595733538,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Assam,2020-21,Sep - 2020,395.835237499,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Ladakh,2020-21,Sep - 2020,14.909697788,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Andhra Pradesh,2020-21,Sep - 2020,1065.306970512,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Telangana,2020-21,Sep - 2020,1034.355322875,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Andaman and Nicobar Islands,2020-21,Sep - 2020,21.292840972,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Tamil Nadu,2020-21,Sep - 2020,1008.716144886,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Kerala,2020-21,Sep - 2020,938.674842704,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Lakshadweep,2020-21,Sep - 2020,2.508928077,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Goa,2020-21,Sep - 2020,45.434926592,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Karnataka,2020-21,Sep - 2020,1478.802217245,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Maharashtra,2020-21,Sep - 2020,1412.560147721,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Daman and Diu,2020-21,Sep - 2020,0.911200309,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Gujarat,2020-21,Sep - 2020,452.499246198,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Madhya Pradesh,2020-21,Sep - 2020,854.658398797,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
Chhattisgarh,2020-21,Sep - 2020,174.614892678,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020"
