srcStateName,srcYear,srcMonth,YearCode,Year,MonthCode,Country,Month,StateCode,StateName,TotalPopulation,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Telangana,2021-22,Oct - 2021,2021,"Calendar Year (Jan - Dec), 2021",202110,India,"October, 2021",36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,2021-22,Sep - 2021,2021,"Calendar Year (Jan - Dec), 2021",202109,India,"September, 2021",36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,2022-23,Apr - 2022,2022,"Calendar Year (Jan - Dec), 2022",202204,India,"April, 2022",36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,2022-23,Jun - 2022,2022,"Calendar Year (Jan - Dec), 2022",202206,India,"June, 2022",36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Telangana,2022-23,May - 2022,2022,"Calendar Year (Jan - Dec), 2022",202205,India,"May, 2022",36,TELANGANA,35003674,13608665,21395009,17611633,6906640,10704993,17392041,6702025,10690016,8303612,3134583,5169029,373524,1.00147e+07,10388260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2017-18,Aug - 2017,2017,"Calendar Year (Jan - Dec), 2017",201708,India,"August, 2017",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2017-18,Dec - 2017,2017,"Calendar Year (Jan - Dec), 2017",201712,India,"December, 2017",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2017-18,Feb - 2018,2018,"Calendar Year (Jan - Dec), 2018",201802,India,"February, 2018",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2017-18,Jan - 2018,2018,"Calendar Year (Jan - Dec), 2018",201801,India,"January, 2018",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2017-18,Mar - 2018,2018,"Calendar Year (Jan - Dec), 2018",201803,India,"March, 2018",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2017-18,Nov - 2017,2017,"Calendar Year (Jan - Dec), 2017",201711,India,"November, 2017",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2017-18,Oct - 2017,2017,"Calendar Year (Jan - Dec), 2017",201710,India,"October, 2017",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2017-18,Sep - 2017,2017,"Calendar Year (Jan - Dec), 2017",201709,India,"September, 2017",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2018-19,Apr - 2018,2018,"Calendar Year (Jan - Dec), 2018",201804,India,"April, 2018",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2018-19,Aug - 2018,2018,"Calendar Year (Jan - Dec), 2018",201808,India,"August, 2018",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2018-19,Dec - 2018,2018,"Calendar Year (Jan - Dec), 2018",201812,India,"December, 2018",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2018-19,Feb - 2019,2019,"Calendar Year (Jan - Dec), 2019",201902,India,"February, 2019",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2018-19,Jan - 2019,2019,"Calendar Year (Jan - Dec), 2019",201901,India,"January, 2019",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2018-19,Jul - 2018,2018,"Calendar Year (Jan - Dec), 2018",201807,India,"July, 2018",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2018-19,Jun - 2018,2018,"Calendar Year (Jan - Dec), 2018",201806,India,"June, 2018",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2018-19,Mar - 2019,2019,"Calendar Year (Jan - Dec), 2019",201903,India,"March, 2019",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2018-19,May - 2018,2018,"Calendar Year (Jan - Dec), 2018",201805,India,"May, 2018",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2018-19,Nov - 2018,2018,"Calendar Year (Jan - Dec), 2018",201811,India,"November, 2018",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2018-19,Oct - 2018,2018,"Calendar Year (Jan - Dec), 2018",201810,India,"October, 2018",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2018-19,Sep - 2018,2018,"Calendar Year (Jan - Dec), 2018",201809,India,"September, 2018",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2019-20,Apr - 2019,2019,"Calendar Year (Jan - Dec), 2019",201904,India,"April, 2019",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2019-20,Aug - 2019,2019,"Calendar Year (Jan - Dec), 2019",201908,India,"August, 2019",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2019-20,Dec - 2019,2019,"Calendar Year (Jan - Dec), 2019",201912,India,"December, 2019",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2019-20,Feb - 2020,2020,"Calendar Year (Jan - Dec), 2020",202002,India,"February, 2020",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2019-20,Jan - 2020,2020,"Calendar Year (Jan - Dec), 2020",202001,India,"January, 2020",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
Jammu and Kashmir,2019-20,Jul - 2019,2019,"Calendar Year (Jan - Dec), 2019",201907,India,"July, 2019",37,LADAKH,274289,62009,212280,156756,40642,116114,117533,21367,96166,40247,9195,31052,2615,55650.3,58265.3125,0,0,0,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,0.000000000000000000000000,2,1,0.02187085519509856313,1,0.01806135425350150091,1,0.02330682933577512665,1,0.02360547788759614629,1,0.02177811953262940169,1,0.02431973177376286450,1,0.01991868678651807262,1,0.01363511346428368592,1,0.02219087531033788899,1,0.01898695958613362721,1,0.01623740695939323839,1,0.01998927536623723070,1,0.0210968762101459,1,0.0245182719440537,1,0.0243411032327065,1
