srcStateName,srcYear,srcMonth,Type of supply,E-way suppliers,E-way bills,E-way asset value,YearCode,Year,MonthCode,Month
SIKKIM,2020-21,Jul - 2020,Inter State Inwards,1157,16803,617.848541921,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
BIHAR,2020-21,Jul - 2020,Inter State Inwards,45982,418802,11926.44475341,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
UTTAR PRADESH,2020-21,Jul - 2020,Inter State Inwards,151516,1746880,59808.938551957,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
RAJASTHAN,2020-21,Jul - 2020,Inter State Inwards,84894,996616,30303.737211284,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
DELHI,2020-21,Jul - 2020,Inter State Inwards,97198,1075566,34538.046568587,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
HARYANA,2020-21,Jul - 2020,Inter State Inwards,84374,1401793,49583.253099579,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
UTTARAKHAND,2020-21,Jul - 2020,Inter State Inwards,21079,392683,11240.179186126,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
CHANDIGARH,2020-21,Jul - 2020,Inter State Inwards,7183,94079,1928.328607051,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
PUNJAB,2020-21,Jul - 2020,Inter State Inwards,59441,764392,22892.273852518,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
HIMACHAL PRADESH,2020-21,Jul - 2020,Inter State Inwards,19688,277656,7906.795039796,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
JAMMU AND KASHMIR,2020-21,Jul - 2020,Inter State Inwards,16919,184344,5265.295676805,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
LADAKH,2020-21,Jul - 2020,Inter State Outwards,25,214,5.778041114,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
ANDHRA PRADESH,2020-21,Jul - 2020,Inter State Outwards,16991,341569,23259.09355645,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
TELANGANA,2020-21,Jul - 2020,Inter State Outwards,26850,526518,21623.934573644,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
ANDAMAN AND NICOBAR,2020-21,Jul - 2020,Inter State Outwards,52,187,24.269991656,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
PUDUCHERRY,2020-21,Jul - 2020,Inter State Outwards,1649,81969,2666.394062275,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
TAMIL NADU,2020-21,Jul - 2020,Inter State Outwards,56435,1458438,52722.236466742,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
KERALA,2020-21,Jul - 2020,Inter State Outwards,11276,119590,6210.350454962,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
LAKSHADWEEP,2020-21,Jul - 2020,Inter State Outwards,3,3,0.056086,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
GOA,2020-21,Jul - 2020,Inter State Outwards,1365,49562,3696.00534281,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
KARNATAKA,2020-21,Jul - 2020,Inter State Outwards,37085,1044159,39641.726582938,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
MAHARASHTRA,2020-21,Jul - 2020,Inter State Outwards,85352,2619281,88823.084949058,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
DADRA AND NAGAR HAVELI,2020-21,Jul - 2020,Inter State Outwards,1859,173660,7339.41991382,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
DAMAN AND DIU,2020-21,Jul - 2020,Inter State Outwards,1574,124260,3285.702823087,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
GUJARAT,2020-21,Jul - 2020,Inter State Outwards,111084,2581762,81253.494730644,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
MADHYA PRADESH,2020-21,Jul - 2020,Inter State Outwards,17952,329813,16215.937003856,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
CHHATTISGARH,2020-21,Jul - 2020,Inter State Outwards,6853,149544,9692.945112413,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
MIZORAM,2020-21,Jul - 2020,Intra State,27,577,8.263518291,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
ODISHA,2020-21,Jul - 2020,Inter State Outwards,4628,188156,16491.446802447,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
JHARKHAND,2020-21,Jul - 2020,Inter State Outwards,6736,172583,9107.884654791,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
WEST BENGAL,2020-21,Jul - 2020,Inter State Outwards,32916,534102,24528.572142237,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
ASSAM,2020-21,Jul - 2020,Inter State Outwards,6643,123996,5084.29873454,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
MEGHALAYA,2020-21,Jul - 2020,Inter State Outwards,284,19803,387.829423842,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
TRIPURA,2020-21,Jul - 2020,Inter State Outwards,304,2265,171.959992136,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
MIZORAM,2020-21,Jul - 2020,Inter State Outwards,53,198,15.632192077,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
MANIPUR,2020-21,Jul - 2020,Inter State Outwards,71,278,14.479000603,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
NAGALAND,2020-21,Jul - 2020,Inter State Outwards,188,6053,53.348061385,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
ARUNACHAL PRADESH,2020-21,Jul - 2020,Inter State Outwards,119,946,53.583771824,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
SIKKIM,2020-21,Jul - 2020,Inter State Outwards,111,3572,1774.321034044,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
BIHAR,2020-21,Jul - 2020,Inter State Outwards,4951,48797,2113.236145501,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
UTTAR PRADESH,2020-21,Jul - 2020,Inter State Outwards,64170,1072686,49688.926988058,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
RAJASTHAN,2020-21,Jul - 2020,Inter State Outwards,44371,1077449,26797.199535159,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
DELHI,2020-21,Jul - 2020,Inter State Outwards,103819,1200672,31490.232067354,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
HARYANA,2020-21,Jul - 2020,Inter State Outwards,53252,2320056,51054.192873418,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
UTTARAKHAND,2020-21,Jul - 2020,Inter State Outwards,7336,297618,14701.766143307,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
CHANDIGARH,2020-21,Jul - 2020,Inter State Outwards,4558,71535,1305.41796721,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
PUNJAB,2020-21,Jul - 2020,Inter State Outwards,42502,746980,20997.010609765,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
HIMACHAL PRADESH,2020-21,Jul - 2020,Inter State Outwards,4711,232747,9748.19973352,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
JAMMU AND KASHMIR,2020-21,Jul - 2020,Inter State Outwards,2252,33468,2705.639656827,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
LADAKH,2020-21,Jul - 2020,Intra State,20,660,27.97965678,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
ANDHRA PRADESH,2020-21,Jul - 2020,Intra State,27380,1154842,19303.329415342,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
TELANGANA,2020-21,Jul - 2020,Intra State,31714,1468262,24512.309796643,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
ANDAMAN AND NICOBAR,2020-21,Jul - 2020,Intra State,12,269,10.081954066,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
PUDUCHERRY,2020-21,Jul - 2020,Intra State,856,31693,909.509084977,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
TAMIL NADU,2020-21,Jul - 2020,Intra State,66124,2946800,57732.513631484,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
KERALA,2020-21,Jul - 2020,Intra State,31710,999542,14496.170153514,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
LAKSHADWEEP,2020-21,Jul - 2020,Intra State,0,0,0,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
GOA,2020-21,Jul - 2020,Intra State,1332,50306,871.389040721,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
KARNATAKA,2020-21,Jul - 2020,Intra State,74875,2879267,47161.463750375,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
MAHARASHTRA,2020-21,Jul - 2020,Intra State,96408,3664582,86911.811311997,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
DADRA AND NAGAR HAVELI,2020-21,Jul - 2020,Intra State,1208,48638,1652.501024471,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
DAMAN AND DIU,2020-21,Jul - 2020,Intra State,990,26658,710.954682256,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
GUJARAT,2020-21,Jul - 2020,Intra State,114769,2874099,72713.105772526,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
MADHYA PRADESH,2020-21,Jul - 2020,Intra State,14710,385283,7634.606642014,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020"
PUDUCHERRY,2021-22,Jul-2021,Inter State Outwards,1806,102150,3198.0745,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
HARYANA,2021-22,Jul-2021,Intra State,66135,2728976,53522.6046,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
TELANGANA,2021-22,Jul-2021,Inter State Inwards,60864,1201939,40672.3798,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
TELANGANA,2021-22,Jul-2021,Inter State Outwards,30614,728767,29670.108,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
TELANGANA,2021-22,Jul-2021,Intra State,39142,2015616,35558.2905,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
ANDHRA PRADESH,2021-22,Jul-2021,Inter State Inwards,70061,908946,33326.8676,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
ANDHRA PRADESH,2021-22,Jul-2021,Inter State Outwards,20511,429532,34433.4019,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
ANDHRA PRADESH,2021-22,Jul-2021,Intra State,31553,1570930,28071.8464,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
LADAKH,2021-22,Jul-2021,Inter State Inwards,1232,13413,379.662,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
LADAKH,2021-22,Jul-2021,Inter State Outwards,30,318,11.1391,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
LADAKH,2021-22,Jul-2021,Intra State,31,474,14.301,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
ANDAMAN AND NICOBAR,2021-22,Jul-2021,Inter State Outwards,53,297,23.2635,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
ANDAMAN AND NICOBAR,2021-22,Jul-2021,Inter State Inwards,882,7691,183.8863,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
PUDUCHERRY,2021-22,Jul-2021,Intra State,959,38207,1049.3393,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
PUDUCHERRY,2021-22,Jul-2021,Inter State Inwards,5278,101788,2959.8789,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
TAMIL NADU,2021-22,Jul-2021,Intra State,82530,4358184,87268.746,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
TAMIL NADU,2021-22,Jul-2021,Inter State Outwards,68184,2349192,77746.1971,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
TAMIL NADU,2021-22,Jul-2021,Inter State Inwards,109606,1715172,72117.6425,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
KERALA,2021-22,Jul-2021,Intra State,37282,1285586,20040.9941,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
KERALA,2021-22,Jul-2021,Inter State Outwards,13731,165568,8919.8674,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
KERALA,2021-22,Jul-2021,Inter State Inwards,49628,570769,17641.9211,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
LAKSHADWEEP,2021-22,Jul-2021,Intra State,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
LAKSHADWEEP,2021-22,Jul-2021,Inter State Outwards,2,2,0.0482,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
LAKSHADWEEP,2021-22,Jul-2021,Inter State Inwards,46,347,4.923,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
GOA,2021-22,Jul-2021,Intra State,1646,73140,1516.0179,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
GOA,2021-22,Jul-2021,Inter State Outwards,1509,59832,4407.9348,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
GOA,2021-22,Jul-2021,Inter State Inwards,6440,100099,3757.5656,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
KARNATAKA,2021-22,Jul-2021,Intra State,93232,3968116,70965.3623,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
KARNATAKA,2021-22,Jul-2021,Inter State Outwards,48371,1967649,58951.9255,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
KARNATAKA,2021-22,Jul-2021,Inter State Inwards,106858,1751697,62644.0953,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
MAHARASHTRA,2021-22,Jul-2021,Intra State,125142,5723161,143452.9348,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
MAHARASHTRA,2021-22,Jul-2021,Inter State Outwards,103861,3604279,133612.1772,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
MAHARASHTRA,2021-22,Jul-2021,Inter State Inwards,186615,2604255,122236.0213,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
DADRA AND NAGAR HAVELI,2021-22,Jul-2021,Intra State,2745,116985,4385.3034,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
DADRA AND NAGAR HAVELI,2021-22,Jul-2021,Inter State Outwards,3659,389070,15844.991,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
DADRA AND NAGAR HAVELI,2021-22,Jul-2021,Inter State Inwards,5104,173028,11967.0443,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
DAMAN AND DIU,2021-22,Jul-2021,Intra State,0,0,0,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
DAMAN AND DIU,2021-22,Jul-2021,Inter State Outwards,3,5,0.043,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
DAMAN AND DIU,2021-22,Jul-2021,Inter State Inwards,11,85,1.366,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
GUJARAT,2021-22,Jul-2021,Intra State,139322,3919057,112498.4677,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
GUJARAT,2021-22,Jul-2021,Inter State Outwards,128253,3465662,110368.0154,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
GUJARAT,2021-22,Jul-2021,Inter State Inwards,130934,1899336,83704.8811,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
MADHYA PRADESH,2021-22,Jul-2021,Intra State,17077,527883,11663.2205,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
MADHYA PRADESH,2021-22,Jul-2021,Inter State Outwards,20047,400962,22366.7029,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
MADHYA PRADESH,2021-22,Jul-2021,Inter State Inwards,69795,878683,29211.3977,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
CHHATTISGARH,2021-22,Jul-2021,Intra State,5254,228289,7710.1669,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
CHHATTISGARH,2021-22,Jul-2021,Inter State Outwards,7751,150041,15417.1005,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
CHHATTISGARH,2021-22,Jul-2021,Inter State Inwards,23678,372085,13613.203,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
ODISHA,2021-22,Jul-2021,Intra State,14399,818876,20385.514,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
ODISHA,2021-22,Jul-2021,Inter State Outwards,5979,234241,26898.3232,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
ODISHA,2021-22,Jul-2021,Inter State Inwards,30952,384203,16270.0909,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
JHARKHAND,2021-22,Jul-2021,Intra State,8756,512264,10841.5181,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
JHARKHAND,2021-22,Jul-2021,Inter State Outwards,7285,183033,13722.2212,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
JHARKHAND,2021-22,Jul-2021,Inter State Inwards,24779,332648,12557.2176,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
WEST BENGAL,2021-22,Jul-2021,Intra State,40453,1603174,43428.6584,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
WEST BENGAL,2021-22,Jul-2021,Inter State Outwards,37524,722674,34236.3879,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
WEST BENGAL,2021-22,Jul-2021,Inter State Inwards,58726,1154602,41913.0023,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
ASSAM,2021-22,Jul-2021,Intra State,10764,385822,7368.4634,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
ASSAM,2021-22,Jul-2021,Inter State Outwards,8851,190912,6766.234,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
ASSAM,2021-22,Jul-2021,Inter State Inwards,20829,249674,8566.7216,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
MEGHALAYA,2021-22,Jul-2021,Intra State,312,9911,207.0805,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
MEGHALAYA,2021-22,Jul-2021,Inter State Outwards,418,24318,515.4879,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
MEGHALAYA,2021-22,Jul-2021,Inter State Inwards,3085,34927,799.0537,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
TRIPURA,2021-22,Jul-2021,Intra State,1222,25546,534.7262,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
TRIPURA,2021-22,Jul-2021,Inter State Outwards,370,2157,329.8307,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
TRIPURA,2021-22,Jul-2021,Inter State Inwards,3886,34076,795.3584,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
MIZORAM,2021-22,Jul-2021,Intra State,34,452,7.6341,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
MIZORAM,2021-22,Jul-2021,Inter State Outwards,45,184,18.6254,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
MIZORAM,2021-22,Jul-2021,Inter State Inwards,1540,22239,352.7289,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
MANIPUR,2021-22,Jul-2021,Intra State,58,2414,40.7608,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
MANIPUR,2021-22,Jul-2021,Inter State Outwards,86,443,31.1373,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
MANIPUR,2021-22,Jul-2021,Inter State Inwards,2175,32674,581.8271,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
NAGALAND,2021-22,Jul-2021,Intra State,97,1319,57.8769,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
NAGALAND,2021-22,Jul-2021,Inter State Outwards,242,1967,91.8253,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
NAGALAND,2021-22,Jul-2021,Inter State Inwards,2285,33387,527.0404,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
ARUNACHAL PRADESH,2021-22,Jul-2021,Intra State,143,1973,38.4031,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
ARUNACHAL PRADESH,2021-22,Jul-2021,Inter State Outwards,192,1378,84.8636,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
ARUNACHAL PRADESH,2021-22,Jul-2021,Inter State Inwards,2679,28476,611.9195,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
SIKKIM,2021-22,Jul-2021,Intra State,133,3937,70.9396,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
SIKKIM,2021-22,Jul-2021,Inter State Outwards,153,6173,2739.0652,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
SIKKIM,2021-22,Jul-2021,Inter State Inwards,1566,27483,975.1788,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
BIHAR,2021-22,Jul-2021,Intra State,6885,453842,8778.4044,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
BIHAR,2021-22,Jul-2021,Inter State Outwards,7051,76128,3185.6735,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
BIHAR,2021-22,Jul-2021,Inter State Inwards,50778,541641,15287.9628,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
UTTAR PRADESH,2021-22,Jul-2021,Intra State,110556,3311305,71859.966,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
UTTAR PRADESH,2021-22,Jul-2021,Inter State Outwards,76643,1364841,59363.5843,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
UTTAR PRADESH,2021-22,Jul-2021,Inter State Inwards,171275,2034961,74342.0647,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
RAJASTHAN,2021-22,Jul-2021,Intra State,62396,1455864,36179.0384,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
RAJASTHAN,2021-22,Jul-2021,Inter State Outwards,49254,1259815,36921.0648,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
RAJASTHAN,2021-22,Jul-2021,Inter State Inwards,96431,1212097,47926.7357,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
DELHI,2021-22,Jul-2021,Intra State,63721,911390,33658.0315,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
DELHI,2021-22,Jul-2021,Inter State Outwards,118624,1513522,41330.4419,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
DELHI,2021-22,Jul-2021,Inter State Inwards,116516,1499490,46249.4919,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
HARYANA,2021-22,Jul-2021,Inter State Outwards,59537,3003009,69317.952,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
HARYANA,2021-22,Jul-2021,Inter State Inwards,95550,1927953,66373.5707,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
UTTARAKHAND,2021-22,Jul-2021,Intra State,11502,548884,9448.2851,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
UTTARAKHAND,2021-22,Jul-2021,Inter State Outwards,8175,328444,16790.6211,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021"
