ROWID,Country,State lgd code,State,YearCode,Year,MonthCode,Month,Type of supply,E-way suppliers,E-way bills,E-way asset value
4465,India,34,Puducherry,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018",Inter State Inwards,4183,80553,23879059396.94
4466,India,34,Puducherry,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018",Inter State Outwards,1563,96414,27555693872.69
4467,India,34,Puducherry,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018",Intra State,742,28428,9018706431.47
4468,India,34,Puducherry,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018",Inter State Inwards,4323,87491,28066813739.11
4469,India,34,Puducherry,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018",Inter State Outwards,1604,105525,31944909319.26
4470,India,34,Puducherry,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018",Intra State,752,29211,11110952182.96
4471,India,34,Puducherry,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018",Inter State Inwards,4413,90411,29016846359.73
4472,India,34,Puducherry,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018",Inter State Outwards,1626,103646,32467972546.83
4473,India,34,Puducherry,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018",Intra State,744,28051,9372508466.62
4474,India,34,Puducherry,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018",Inter State Inwards,4657,92415,26217425451.02
4475,India,34,Puducherry,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018",Inter State Outwards,1954,105686,29466106935.63
4476,India,34,Puducherry,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018",Intra State,806,26969,8730004961.48
4477,India,34,Puducherry,2018,"Calendar Year (Jan - Dec), 2018",201811,"November, 2018",Inter State Inwards,4186,72885,24918544057.87
4478,India,34,Puducherry,2018,"Calendar Year (Jan - Dec), 2018",201811,"November, 2018",Inter State Outwards,1816,97426,27505645830.54
4479,India,34,Puducherry,2018,"Calendar Year (Jan - Dec), 2018",201811,"November, 2018",Intra State,770,24030,8240533236.76
4480,India,34,Puducherry,2018,"Calendar Year (Jan - Dec), 2018",201812,"December, 2018",Inter State Inwards,4973,88335,25684491110.99
4481,India,34,Puducherry,2018,"Calendar Year (Jan - Dec), 2018",201812,"December, 2018",Inter State Outwards,1950,101954,30860045932.12
4482,India,34,Puducherry,2018,"Calendar Year (Jan - Dec), 2018",201812,"December, 2018",Intra State,823,26821,8712337211.81
4483,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019",Inter State Inwards,4867,82307,2373.53
4484,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019",Inter State Outwards,1886,94570,2796.8
4485,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019",Intra State,836,25350,819.29
4486,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019",Inter State Inwards,5141,84221,2329.77
4487,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019",Inter State Outwards,1879,96672,2857.72
4488,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019",Intra State,845,26906,885.8
4489,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019",Inter State Inwards,5527,99069,2664.77
4490,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019",Inter State Outwards,1996,108517,3430.72
4491,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019",Intra State,954,33307,1020.35
4492,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201904,"April, 2019",Inter State Inwards,5341,95204,2290.304156025
4493,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201904,"April, 2019",Inter State Outwards,1996,99411,2736.447149662
4494,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201904,"April, 2019",Intra State ,889,31436,865.42988161
4495,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019",Inter State Inwards,5399,101376,2515.867092506
4496,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019",Inter State Outwards,2008,109850,3015.323968149
4497,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019",Intra State ,882,33650,968.235716393
4498,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019",Inter State Inwards,5198,97014,2471.482891138
4499,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019",Inter State Outwards,1751,101153,2886.316849288
4500,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019",Intra State ,900,31158,798.917339631
4501,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019",Inter State Inwards,5366,99706,2443.226392413
4502,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019",Inter State Outwards,1788,101267,2850.361583018
4503,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019",Intra State ,928,33794,891.022182974
4504,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019",Inter State Inwards,5324,96353,2500.152909181
4505,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019",Inter State Outwards,1757,93392,2746.163306952
4506,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019",Intra State ,899,32568,929.604706982
4507,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019",Inter State Inwards,5318,101981,2611.909293493
4508,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019",Inter State Outwards,1767,92830,2791.354809095
4509,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019",Intra State ,917,31633,1822.146941182
4510,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019",Inter State Inwards,5318,94731,2245.816092855
4511,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019",Inter State Outwards,1749,92391,2590.08514025
4512,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019",Intra State ,904,30410,959.643169944
4513,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019",Inter State Inwards,5195,91583,2395.757540764
4514,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019",Inter State Outwards,1781,96886,2739.199764387
4515,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019",Intra State ,897,29829,848.230487018
4516,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019",Inter State Inwards,5199,96083,2556.554523832
4517,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019",Inter State Outwards,1742,102197,3088.849657863
4518,India,34,Puducherry,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019",Intra State ,941,31414,988.449008838
4519,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",Inter State Inwards,5113,92856,2377.745301276
4520,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",Inter State Outwards,1720,93959,2690.866908527
4521,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",Intra State ,895,30057,762.135187621
4522,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020",Inter State Inwards,5092,96229,2281.75300842
4523,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020",Inter State Outwards,1817,101543,2722.284097668
4524,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020",Intra State ,933,32500,834.569793313
4525,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020",Inter State Inwards,4544,67656,1937.177020197
4526,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020",Inter State Outwards,1577,70066,2150.641529205
4527,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020",Intra State ,873,25949,751.374275298
4528,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020",Inter State Inwards,1126,13122,705.595136978
4529,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020",Inter State Outwards,483,12837,865.335063512
4530,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202004,"April, 2020",Intra State,275,5324,218.445264504
4531,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020",Inter State Inwards,3501,44425,1823.539079567
4532,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020",Inter State Outwards,1315,46842,2040.902564919
4533,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202005,"May, 2020",Intra State,721,19144,697.522103224
4534,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020",Inter State Inwards,4160,63356,2075.933501514
4535,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020",Inter State Outwards,1521,68508,2720.017715245
4536,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202006,"June, 2020",Intra State,798,28215,884.763939159
4537,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020",Inter State Inwards,4566,77080,2194.207031479
4538,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020",Inter State Outwards,1649,81969,2666.394062275
4539,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202007,"July, 2020",Intra State,856,31693,909.509084977
4540,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202008,"August, 2020",Inter State Inwards,4616,79183,2157.5663541
4541,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202008,"August, 2020",Inter State Outwards,1651,83352,2524.337384748
4542,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202008,"August, 2020",Intra State,835,29805,814.509492616
4543,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020",Inter State Inwards,4959,92587,2437.20316348
4544,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020",Inter State Outwards,1732,98205,2996.222377502
4545,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202009,"September, 2020",Intra State,850,31779,1053.998999194
4546,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020",Inter State Inwards,5244,106770,2485.908099515
4547,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020",Inter State Outwards,1742,102654,2834.20354122
4548,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202010,"October, 2020",Intra State,884,33598,852.289435921
4549,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",Inter State Inwards,4860,86968,217899.01
4550,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",Inter State Outwards,1727,97223,256239.34
4551,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202011,"November, 2020",Intra State,878,28872,69317.5
4552,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",Inter State Inwards,5004,100923,2631.4657
4553,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",Inter State Outwards,1769,105988,3104.8044
4554,India,34,Puducherry,2020,"Calendar Year (Jan - Dec), 2020",202012,"December, 2020",Intra State,885,31726,787.4927
4555,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021",Inter State Inwards,5005,94826,2548.68
4556,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021",Inter State Outwards,1732,93632,2663.94
4557,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202101,"January, 2021",Intra State,918,29695,847
4558,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021",Inter State Inwards,5097,97149,2552.4261
4559,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021",Inter State Outwards,1800,99460,2900.9521
4560,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021",Intra State,964,33745,776.8687
4561,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021",Inter State Inwards,5206,107548,3024.67
4562,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021",Inter State Outwards,1990,115096,3518.91
4563,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202103,"March, 2021",Intra State,1057,38676,1005.34
4564,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202104,"April, 2021",Inter State Inwards,5015,97422,2878.5674
4565,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202104,"April, 2021",Inter State Outwards,1803,96213,2948.2919
4566,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202104,"April, 2021",Intra State,953,34868,897.6593
4567,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202105,"May, 2021",Inter State Inwards,3289,58044,2409.2455
4568,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202105,"May, 2021",Inter State Outwards,1350,66715,2288.3948
4569,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202105,"May, 2021",Intra State,736,22681,760.2402
4570,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021",Inter State Inwards,4634,78212,2702.3487
4571,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021",Inter State Outwards,1649,82947,3188.2228
4572,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202106,"June, 2021",Intra State,860,30519,1337.2689
4573,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021",Inter State Inwards,5278,101788,2959.8789
4574,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021",Inter State Outwards,1806,102150,3198.0745
4575,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202107,"July, 2021",Intra State,959,38207,1049.3393
4576,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202108,"August, 2021",Inter State Inwards,5369,105394,3420.8016
4577,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202108,"August, 2021",Inter State Outwards,1868,107713,3484.4073
4578,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202108,"August, 2021",Intra State,996,39445,1581.6056
4579,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021",Inter State Inwards,5440,111235,3216.638
4580,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021",Inter State Outwards,1865,106792,3873.8645
4581,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202109,"September, 2021",Intra State,970,39396,2050.5437
4582,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021",Inter State Inwards,1928,20528,610.611
4583,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021",Inter State Outwards,43,171,5.9391
4584,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202110,"October, 2021",Intra State,1,1,0.0125
4585,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021",Inter State Inwards,1928,20528,610.611
4586,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021",Inter State Outwards,43,171,5.9391
4587,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202111,"November, 2021",Intra State,1,1,0.0125
4588,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202112,"December, 2021",Inter State Inwards,5610,110341,347769.39
4589,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202112,"December, 2021",Inter State Outwards,1892,109330,400614.13
4590,India,34,Puducherry,2021,"Calendar Year (Jan - Dec), 2021",202112,"December, 2021",Intra State,1045,40672,215713.03
4591,India,34,Puducherry,2022,"Calendar Year (Jan - Dec), 2022",202201,"January, 2022",Inter State Inwards,5345,102294,333075.7
4592,India,34,Puducherry,2022,"Calendar Year (Jan - Dec), 2022",202201,"January, 2022",Inter State Outwards,1882,100714,345892.58
4593,India,34,Puducherry,2022,"Calendar Year (Jan - Dec), 2022",202201,"January, 2022",Intra State,1025,37742,155385.57
4594,India,34,Puducherry,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022",Inter State Inwards,5437,103318,332129.24
4595,India,34,Puducherry,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022",Inter State Outwards,1921,104970,388378.85
4596,India,34,Puducherry,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022",Intra State,1044,39518,190191.56
4597,India,34,Puducherry,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022",Inter State Inwards,5688,116706,394826.84
4598,India,34,Puducherry,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022",Inter State Outwards,1967,118049,448749.3
4599,India,34,Puducherry,2022,"Calendar Year (Jan - Dec), 2022",202203,"March, 2022",Intra State,1111,42563,234180.88
4600,India,34,Puducherry,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022",Inter State Inwards,5578,111564,353504.2
4601,India,34,Puducherry,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022",Inter State Outwards,1901,112602,375327.86
4602,India,34,Puducherry,2022,"Calendar Year (Jan - Dec), 2022",202204,"April, 2022",Intra State,1081,42339,154933.44
4603,India,34,Puducherry,2022,"Calendar Year (Jan - Dec), 2022",202205,"May, 2022",Inter State Inwards,5548,113810,365448.17
4604,India,34,Puducherry,2022,"Calendar Year (Jan - Dec), 2022",202205,"May, 2022",Inter State Outwards,1966,118643,393453.75
4605,India,34,Puducherry,2022,"Calendar Year (Jan - Dec), 2022",202205,"May, 2022",Intra State,1102,46155,198598.93
4606,India,34,Puducherry,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022",Inter State Inwards,5620,115465,372345.03
4607,India,34,Puducherry,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022",Inter State Outwards,1950,116197,419253.73
4608,India,34,Puducherry,2022,"Calendar Year (Jan - Dec), 2022",202206,"June, 2022",Intra State,1096,45863,207538.47
4609,India,35,Andaman And Nicobar Islands,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018",Inter State Inwards,835,6965,1682066960.02
4610,India,35,Andaman And Nicobar Islands,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018",Inter State Outwards,60,211,202750516.63
4611,India,35,Andaman And Nicobar Islands,2018,"Calendar Year (Jan - Dec), 2018",201807,"July, 2018",Intra State,21,323,61743309.76
4612,India,35,Andaman And Nicobar Islands,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018",Inter State Inwards,918,8206,1784248408.59
4613,India,35,Andaman And Nicobar Islands,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018",Inter State Outwards,62,231,271768061.41
4614,India,35,Andaman And Nicobar Islands,2018,"Calendar Year (Jan - Dec), 2018",201808,"August, 2018",Intra State,13,285,90247788.44
4615,India,35,Andaman And Nicobar Islands,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018",Inter State Inwards,884,7977,2260254696.67
4616,India,35,Andaman And Nicobar Islands,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018",Inter State Outwards,69,256,252610701.06
4617,India,35,Andaman And Nicobar Islands,2018,"Calendar Year (Jan - Dec), 2018",201809,"September, 2018",Intra State,14,182,56685513.29
4618,India,35,Andaman And Nicobar Islands,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018",Inter State Inwards,916,8239,1849357332.3
4619,India,35,Andaman And Nicobar Islands,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018",Inter State Outwards,58,232,209311417.8
4620,India,35,Andaman And Nicobar Islands,2018,"Calendar Year (Jan - Dec), 2018",201810,"October, 2018",Intra State,13,219,71598839.37
4621,India,35,Andaman And Nicobar Islands,2018,"Calendar Year (Jan - Dec), 2018",201811,"November, 2018",Inter State Inwards,894,7687,1838205041.77
4622,India,35,Andaman And Nicobar Islands,2018,"Calendar Year (Jan - Dec), 2018",201811,"November, 2018",Inter State Outwards,51,194,168920641.96
4623,India,35,Andaman And Nicobar Islands,2018,"Calendar Year (Jan - Dec), 2018",201811,"November, 2018",Intra State,17,206,60859469.33
4624,India,35,Andaman And Nicobar Islands,2018,"Calendar Year (Jan - Dec), 2018",201812,"December, 2018",Inter State Inwards,926,8287,2711622205.57
4625,India,35,Andaman And Nicobar Islands,2018,"Calendar Year (Jan - Dec), 2018",201812,"December, 2018",Inter State Outwards,45,137,935637740.37
4626,India,35,Andaman And Nicobar Islands,2018,"Calendar Year (Jan - Dec), 2018",201812,"December, 2018",Intra State,16,189,84941177.71
4627,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019",Inter State Inwards,898,7955,200.26
4628,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019",Inter State Outwards,45,192,16.24
4629,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019",Intra State,16,217,6.01
4630,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019",Inter State Inwards,860,7569,175.81
4631,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019",Inter State Outwards,47,159,13.74
4632,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019",Intra State,13,174,6.33
4633,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019",Inter State Inwards,892,8802,288.82
4634,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019",Inter State Outwards,70,243,25.54
4635,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201903,"March, 2019",Intra State,15,242,7.17
4636,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201904,"April, 2019",Inter State Inwards,851,8228,202.828646517
4637,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201904,"April, 2019",Inter State Outwards,62,250,22.076376862
4638,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201904,"April, 2019",Intra State ,15,181,4.67560393
4639,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019",Inter State Inwards,890,8307,241.52788668
4640,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019",Inter State Outwards,64,265,29.827509404
4641,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201905,"May, 2019",Intra State ,11,159,5.633000629
4642,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019",Inter State Inwards,839,6949,160.732685357
4643,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019",Inter State Outwards,66,250,25.696891515
4644,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201906,"June, 2019",Intra State ,11,121,4.247279425
4645,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019",Inter State Inwards,910,8179,183.107666688
4646,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019",Inter State Outwards,57,260,27.335957526
4647,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201907,"July, 2019",Intra State ,15,180,6.670542094
4648,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019",Inter State Inwards,876,8721,183.612616554
4649,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019",Inter State Outwards,61,212,23.202641038
4650,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201908,"August, 2019",Intra State ,13,186,21.470044553
4651,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019",Inter State Inwards,886,8664,183.377145249
4652,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019",Inter State Outwards,67,181,21.411123293
4653,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201909,"September, 2019",Intra State ,9,162,5.237449331
4654,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019",Inter State Inwards,912,8340,210.932335661
4655,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019",Inter State Outwards,60,338,31.653579655
4656,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201910,"October, 2019",Intra State ,9,158,12.773421276
4657,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019",Inter State Inwards,945,9077,217.624420936
4658,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019",Inter State Outwards,55,227,26.875770518
4659,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201911,"November, 2019",Intra State ,9,239,8.000477078
4660,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019",Inter State Inwards,811,8964,237.841637476
4661,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019",Inter State Outwards,51,153,15.195640652
4662,India,35,Andaman And Nicobar Islands,2019,"Calendar Year (Jan - Dec), 2019",201912,"December, 2019",Intra State ,12,187,5.910647875
4663,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",Inter State Inwards,860,8876,278.829728116
4664,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",Inter State Outwards,62,270,30.7522287
4665,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202001,"January, 2020",Intra State ,12,286,11.227380778
4666,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020",Inter State Inwards,878,8665,232.599677415
4667,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020",Inter State Outwards,57,218,26.480178199
4668,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020",Intra State ,14,248,8.437028492
4669,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020",Inter State Inwards,739,5868,227.384254925
4670,India,35,Andaman And Nicobar Islands,2020,"Calendar Year (Jan - Dec), 2020",202003,"March, 2020",Inter State Outwards,66,163,25.729133703
