srcStateName,srcYear,srcMonth,YearCode,Country,StateCode,Year,MonthCode,StateName,TotalPopulation,Month,TotalPopulationUrban,TotalPopulationRural,TotalPopulationMale,TotalPopulationMaleUrban,TotalPopulationMaleRural,TotalPopulationFemale,TotalPopulationFemaleUrban,TotalPopulationFemaleRural,NumberOfHouseholds,NumberOfHouseholdsUrban,NumberOfHouseholdsRural,LandAreaUrban,LandAreaRural,LandArea,LandAreaMappingError%,LandAreaUrbanMappingError%,LandAreaRuralMappingError%,TotalPopulationMappingError%,TotalPopulationUrbanMappingError%,TotalPopulationRuralMappingError%,TotalPopulationMaleMappingError%,TotalPopulationMaleUrbanMappingError%,TotalPopulationMaleRuralMappingError%,TotalPopulationFeMaleMappingError%,TotalPopulationFeMaleUrbanMappingError%,TotalPopulationFeMaleRuralMappingError%,NumberOfHouseholdsMappingError%,NumberOfHouseholdsUrbanMappingError%,NumberOfHouseholdsRuralMappingError%,NumberOfChildren,NumberOfParents,WeighingRatio_TotalPopulation,WeighingRatio_Percentage_TotalPopulation,WeighingRatio_TotalPopulationUrban,WeighingRatio_Percentage_TotalPopulationUrban,WeighingRatio_TotalPopulationRural,WeighingRatio_Percentage_TotalPopulationRural,WeighingRatio_TotalPopulationMale,WeighingRatio_Percentage_TotalPopulationMale,WeighingRatio_TotalPopulationMaleUrban,WeighingRatio_Percentage_TotalPopulationMaleUrban,WeighingRatio_TotalPopulationMaleRural,WeighingRatio_Percentage_TotalPopulationMaleRural,WeighingRatio_TotalPopulationFemale,WeighingRatio_Percentage_TotalPopulationFemale,WeighingRatio_TotalPopulationFemaleUrban,WeighingRatio_Percentage_TotalPopulationFemaleUrban,WeighingRatio_TotalPopulationFemaleRural,WeighingRatio_Percentage_TotalPopulationFemaleRural,WeighingRatio_NumberOfHouseholds,WeighingRatio_Percentage_NumberOfHouseholds,WeighingRatio_NumberOfHouseholdsUrban,WeighingRatio_Percentage_NumberOfHouseholdsUrban,WeighingRatio_NumberOfHouseholdsRural,WeighingRatio_Percentage_NumberOfHouseholdsRural,WeighingRatio_LandAreaUrban,WeighingRatio_Percentage_LandAreaUrban,WeighingRatio_LandAreaRural,WeighingRatio_Percentage_LandAreaRural,WeighingRatio_LandArea,WeighingRatio_Percentage_LandArea
Jammu and Kashmir,2020-21,Jun-2020,2020,India,1,"Financial Year (Apr - Mar), 2020",202003,JAMMU AND KASHMIR,12265703,"June, 2020",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2020-21,Mar-2021,2020,India,1,"Financial Year (Apr - Mar), 2020",202012,JAMMU AND KASHMIR,12265703,"March, 2021",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2020-21,May-2020,2020,India,1,"Financial Year (Apr - Mar), 2020",202002,JAMMU AND KASHMIR,12265703,"May, 2020",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2020-21,Nov-2020,2020,India,1,"Financial Year (Apr - Mar), 2020",202008,JAMMU AND KASHMIR,12265703,"November, 2020",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2020-21,Oct-2020,2020,India,1,"Financial Year (Apr - Mar), 2020",202007,JAMMU AND KASHMIR,12265703,"October, 2020",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2020-21,Sep-2020,2020,India,1,"Financial Year (Apr - Mar), 2020",202006,JAMMU AND KASHMIR,12265703,"September, 2020",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2021-22,Apr-2021,2021,India,1,"Financial Year (Apr - Mar), 2021",202101,JAMMU AND KASHMIR,12265703,"April, 2021",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2021-22,Aug-2021,2021,India,1,"Financial Year (Apr - Mar), 2021",202105,JAMMU AND KASHMIR,12265703,"August, 2021",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2021-22,Dec-2021,2021,India,1,"Financial Year (Apr - Mar), 2021",202109,JAMMU AND KASHMIR,12265703,"December, 2021",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2021-22,Feb-2022,2021,India,1,"Financial Year (Apr - Mar), 2021",202111,JAMMU AND KASHMIR,12265703,"February, 2022",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2021-22,Jan-2022,2021,India,1,"Financial Year (Apr - Mar), 2021",202110,JAMMU AND KASHMIR,12265703,"January, 2022",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2021-22,Jul-2021,2021,India,1,"Financial Year (Apr - Mar), 2021",202104,JAMMU AND KASHMIR,12265703,"July, 2021",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2021-22,Jun-2021,2021,India,1,"Financial Year (Apr - Mar), 2021",202103,JAMMU AND KASHMIR,12265703,"June, 2021",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2021-22,Mar-2022,2021,India,1,"Financial Year (Apr - Mar), 2021",202112,JAMMU AND KASHMIR,12265703,"March, 2022",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2021-22,May-2021,2021,India,1,"Financial Year (Apr - Mar), 2021",202102,JAMMU AND KASHMIR,12265703,"May, 2021",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2021-22,Nov-2021,2021,India,1,"Financial Year (Apr - Mar), 2021",202108,JAMMU AND KASHMIR,12265703,"November, 2021",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2021-22,Oct-2021,2021,India,1,"Financial Year (Apr - Mar), 2021",202107,JAMMU AND KASHMIR,12265703,"October, 2021",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2021-22,Sep-2021,2021,India,1,"Financial Year (Apr - Mar), 2021",202106,JAMMU AND KASHMIR,12265703,"September, 2021",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2022-23,Apr-2022,2022,India,1,"Financial Year (Apr - Mar), 2022",202201,JAMMU AND KASHMIR,12265703,"April, 2022",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Jammu and Kashmir,2022-23,May-2022,2022,India,1,"Financial Year (Apr - Mar), 2022",202202,JAMMU AND KASHMIR,12265703,"May, 2022",3371233,8894470,6483156,1825543,4657613,5782547,1545690,4236857,2079191,557090,1522101,121337,2.21397e+06,2335311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2017-18,Aug-2017,2017,India,2,"Financial Year (Apr - Mar), 2017",201705,HIMACHAL PRADESH,6864602,"August, 2017",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2017-18,Dec-2017,2017,India,2,"Financial Year (Apr - Mar), 2017",201709,HIMACHAL PRADESH,6864602,"December, 2017",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2017-18,Feb-2018,2017,India,2,"Financial Year (Apr - Mar), 2017",201711,HIMACHAL PRADESH,6864602,"February, 2018",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2017-18,Jan-2018,2017,India,2,"Financial Year (Apr - Mar), 2017",201710,HIMACHAL PRADESH,6864602,"January, 2018",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2017-18,Jul-2017,2017,India,2,"Financial Year (Apr - Mar), 2017",201704,HIMACHAL PRADESH,6864602,"July, 2017",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2017-18,Mar-2018,2017,India,2,"Financial Year (Apr - Mar), 2017",201712,HIMACHAL PRADESH,6864602,"March, 2018",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2017-18,Nov-2017,2017,India,2,"Financial Year (Apr - Mar), 2017",201708,HIMACHAL PRADESH,6864602,"November, 2017",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2017-18,Oct-2017,2017,India,2,"Financial Year (Apr - Mar), 2017",201707,HIMACHAL PRADESH,6864602,"October, 2017",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2017-18,Sep-2017,2017,India,2,"Financial Year (Apr - Mar), 2017",201706,HIMACHAL PRADESH,6864602,"September, 2017",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2018-19,Apr-2018,2018,India,2,"Financial Year (Apr - Mar), 2018",201801,HIMACHAL PRADESH,6864602,"April, 2018",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2018-19,Aug-2018,2018,India,2,"Financial Year (Apr - Mar), 2018",201805,HIMACHAL PRADESH,6864602,"August, 2018",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2018-19,Dec-2018,2018,India,2,"Financial Year (Apr - Mar), 2018",201809,HIMACHAL PRADESH,6864602,"December, 2018",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2018-19,Feb-2019,2018,India,2,"Financial Year (Apr - Mar), 2018",201811,HIMACHAL PRADESH,6864602,"February, 2019",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2018-19,Jan-2019,2018,India,2,"Financial Year (Apr - Mar), 2018",201810,HIMACHAL PRADESH,6864602,"January, 2019",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2018-19,Jul-2018,2018,India,2,"Financial Year (Apr - Mar), 2018",201804,HIMACHAL PRADESH,6864602,"July, 2018",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2018-19,Jun-2018,2018,India,2,"Financial Year (Apr - Mar), 2018",201803,HIMACHAL PRADESH,6864602,"June, 2018",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2018-19,Mar-2019,2018,India,2,"Financial Year (Apr - Mar), 2018",201812,HIMACHAL PRADESH,6864602,"March, 2019",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2018-19,May-2018,2018,India,2,"Financial Year (Apr - Mar), 2018",201802,HIMACHAL PRADESH,6864602,"May, 2018",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2018-19,Nov-2018,2018,India,2,"Financial Year (Apr - Mar), 2018",201808,HIMACHAL PRADESH,6864602,"November, 2018",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2018-19,Oct-2018,2018,India,2,"Financial Year (Apr - Mar), 2018",201807,HIMACHAL PRADESH,6864602,"October, 2018",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2018-19,Sep-2018,2018,India,2,"Financial Year (Apr - Mar), 2018",201806,HIMACHAL PRADESH,6864602,"September, 2018",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2019-20,Apr-2019,2019,India,2,"Financial Year (Apr - Mar), 2019",201901,HIMACHAL PRADESH,6864602,"April, 2019",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2019-20,Aug-2019,2019,India,2,"Financial Year (Apr - Mar), 2019",201905,HIMACHAL PRADESH,6864602,"August, 2019",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2019-20,Dec-2019,2019,India,2,"Financial Year (Apr - Mar), 2019",201909,HIMACHAL PRADESH,6864602,"December, 2019",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2019-20,Feb-2020,2019,India,2,"Financial Year (Apr - Mar), 2019",201911,HIMACHAL PRADESH,6864602,"February, 2020",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2019-20,Jan-2020,2019,India,2,"Financial Year (Apr - Mar), 2019",201910,HIMACHAL PRADESH,6864602,"January, 2020",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2019-20,Jul-2019,2019,India,2,"Financial Year (Apr - Mar), 2019",201904,HIMACHAL PRADESH,6864602,"July, 2019",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2019-20,Jun-2019,2019,India,2,"Financial Year (Apr - Mar), 2019",201903,HIMACHAL PRADESH,6864602,"June, 2019",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2019-20,Mar-2020,2019,India,2,"Financial Year (Apr - Mar), 2019",201912,HIMACHAL PRADESH,6864602,"March, 2020",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2019-20,May-2019,2019,India,2,"Financial Year (Apr - Mar), 2019",201902,HIMACHAL PRADESH,6864602,"May, 2019",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2019-20,Nov-2019,2019,India,2,"Financial Year (Apr - Mar), 2019",201908,HIMACHAL PRADESH,6864602,"November, 2019",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2019-20,Oct-2019,2019,India,2,"Financial Year (Apr - Mar), 2019",201907,HIMACHAL PRADESH,6864602,"October, 2019",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2019-20,Sep-2019,2019,India,2,"Financial Year (Apr - Mar), 2019",201906,HIMACHAL PRADESH,6864602,"September, 2019",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2020-21,Apr-2020,2020,India,2,"Financial Year (Apr - Mar), 2020",202001,HIMACHAL PRADESH,6864602,"April, 2020",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2020-21,Aug-2020,2020,India,2,"Financial Year (Apr - Mar), 2020",202005,HIMACHAL PRADESH,6864602,"August, 2020",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2020-21,Dec-2020,2020,India,2,"Financial Year (Apr - Mar), 2020",202009,HIMACHAL PRADESH,6864602,"December, 2020",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
Himachal Pradesh,2020-21,Feb-2021,2020,India,2,"Financial Year (Apr - Mar), 2020",202011,HIMACHAL PRADESH,6864602,"February, 2021",688552,6176050,3481873,371528,3110345,3382729,317024,3065705,1483280,170770,1312510,27130,4.55071e+06,4577837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
