srcStateName,srcYear,srcMonth,Central Goods and Services Tax ( CGST ) Revenue,State Goods and Services Tax ( SGST )Revenue,Integrated Goods and Services Tax ( IGST )Revenue,CESS Tax Revenue,YearCode,Year,MonthCode,Month
Chattisgarh,2018-19,Feb-2019,405.908978,514.5496056,649.0371647,498.2336289,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Odisha,2018-19,Feb-2019,526.1981831,673.0034404,725.2441367,449.6310187,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Jharkhand,2018-19,Feb-2019,325.7759431,432.2845491,877.1367804,485.8449893,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
West Bengal,2018-19,Feb-2019,1006.3053969,1320.63194,781.0409546,381.7338034,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Assam,2018-19,Feb-2019,221.6487255,311.1597482,170.1295564,33.6260867,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Meghalaya,2018-19,Feb-2019,18.3002778,23.9160408,85.708615,0.9517185,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Tripura,2018-19,Feb-2019,16.6737201,23.5793338,5.6535452,0.2116734,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Mizoram,2018-19,Feb-2019,6.2235042,10.451157,5.4569926,0.0038873,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Manipur,2018-19,Feb-2019,6.7533297,12.5856287,1.6846138,0.0924996,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Nagaland,2018-19,Feb-2019,5.0995965,8.1779147,4.2117172,2.1609306,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Arunachal Pradesh,2018-19,Feb-2019,11.8523268,15.8253533,4.0912845,0.1882684,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Sikkim,2018-19,Feb-2019,8.9692558,13.980592,121.9218376,0.0183915,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Bihar,2018-19,Feb-2019,244.2985456,433.1756108,113.4682923,170.1986978,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Uttar Pradesh,2018-19,Feb-2019,1064.1279112,1672.1612987,1299.490423,1076.61114,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Rajasthan,2018-19,Feb-2019,693.3119574,987.1466344,875.801791,120.2340189,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Delhi,2018-19,Feb-2019,712.5311158,918.2581852,1704.3537554,87.1528931,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Haryana,2018-19,Feb-2019,694.3865755,1063.1602089,2819.9039388,295.48315,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Uttarakhand,2018-19,Feb-2019,188.0643435,333.9957321,691.5783199,23.8679312,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Chandigarh,2018-19,Feb-2019,27.9131015,41.3931004,76.9787892,0.3159669,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Punjab,2018-19,Feb-2019,267.7008394,453.2048478,370.1416795,9.0139977,2019,"Calendar Year (Jan - Dec), 2019",201902,"February, 2019"
Telangana,2019-20,Feb-2020,932.5381,1208.603548,933.3837771,592.6144539,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Andhra Pradesh,2019-20,Feb-2020,623.5117874,854.0151166,801.8074415,283.9908571,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Ladakh,2019-20,Feb-2020,0.7051659,0.7051658,0.0882835,2.9598532,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Jammu and Kashmir,2019-20,Feb-2020,93.8172798,144.3959131,76.0782248,1.8694277,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Himachal Pradesh,2019-20,Feb-2020,102.1800147,140.3701834,376.8033561,1.3448225,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Punjab,2019-20,Feb-2020,308.5752738,503.8246509,403.4970686,13.0364754,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Chandigarh,2019-20,Feb-2020,36.3178161,49.3956162,85.2005221,1.4466194,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Uttarakhand,2019-20,Feb-2020,229.5925986,310.3078109,723.2324501,17.8005195,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Haryana,2019-20,Feb-2020,883.0654165,1269.3577551,2868.4491137,245.5515891,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Delhi,2019-20,Feb-2020,782.0863522,993.4462458,1965.0939956,94.1166914,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Rajasthan,2019-20,Feb-2020,801.024681,1046.6869228,968.0470005,116.3282738,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Uttar Pradesh,2019-20,Feb-2020,1229.2960161,1869.3812946,1478.9220847,1198.3095965,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Bihar,2019-20,Feb-2020,309.2103981,498.4751397,134.2907943,178.5188701,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Sikkim,2019-20,Feb-2020,9.761074,15.9792174,156.8525661,0.0620026,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Arunachal Pradesh,2019-20,Feb-2020,18.6270122,24.7471139,4.5615363,0.4209594,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Nagaland,2019-20,Feb-2020,8.2579662,11.311087,4.3582964,1.0021992,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Manipur,2019-20,Feb-2020,13.9721031,20.4398658,2.7881873,0.164309,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Mizoram,2019-20,Feb-2020,7.4236509,12.9897897,4.2967758,0.1267762,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Tripura,2019-20,Feb-2020,22.5477467,33.5685238,6.9204728,0.2151892,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Meghalaya,2019-20,Feb-2020,19.9812341,29.177417,107.1752732,0.2301551,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Assam,2019-20,Feb-2020,280.4892816,381.4339566,213.219876,48.7305626,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
West Bengal,2019-20,Feb-2020,1140.5378129,1539.8853645,910.5762417,350.5300836,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Jharkhand,2019-20,Feb-2020,367.8400304,476.8504317,755.2520589,470.9274857,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Odisha,2019-20,Feb-2020,618.779781,804.8543805,792.5858207,573.9383496,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Chattisgarh,2019-20,Feb-2020,402.0885229,497.2385718,775.6714023,599.4060596,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Madhya Pradesh,2019-20,Feb-2020,620.1202195,820.2529214,667.9231714,512.7437902,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Gujarat,2019-20,Feb-2020,1983.733991,2534.4090157,2208.1386794,489.2598374,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Daman and Diu,2019-20,Feb-2020,9.7453834,14.3669675,70.3470522,0.002661,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Dadra and Nagar Haveli,2019-20,Feb-2020,17.6436242,24.70374,103.001801,0.0734879,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Maharashtra,2019-20,Feb-2020,4437.5611585,5443.2256603,4853.5383263,1000.3289168,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Karnataka,2019-20,Feb-2020,1826.9304503,2380.6144143,2516.9542664,689.3367497,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Goa,2019-20,Feb-2020,107.9290629,148.2827124,151.1786783,3.223232,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Lakshadweep,2019-20,Feb-2020,0.993393,1.106543,0.0352297,0,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Kerala,2019-20,Feb-2020,574.6346369,845.4268281,320.5336645,13.5293003,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Tamil Nadu,2019-20,Feb-2020,1702.5379973,2332.0399282,1988.5042902,403.4139218,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Puducherry,2019-20,Feb-2020,22.5608759,34.3709578,100.9925791,0.9398586,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Andaman and Nicobar Island,2019-20,Feb-2020,13.6192783,18.8813498,3.4477657,0.0601486,2020,"Calendar Year (Jan - Dec), 2020",202002,"February, 2020"
Jharkhand,2020-21,Feb-2021,427.7944,552.9539,941.1911,399.0914,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
West Bengal,2020-21,Feb-2021,1291.8923,1562.9952,1105.925,374.1668,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
Assam,2020-21,Feb-2021,288.4048,374.2989,244.371,38.7651,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
Meghalaya,2020-21,Feb-2021,25.5467,30.5393,88.2172,2.2016,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
Tripura,2020-21,Feb-2021,22.7463,30.7585,9.1219,0.6234,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
Mizoram,2020-21,Feb-2021,6.0482,9.8013,5.182,0.0261,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
Manipur,2020-21,Feb-2021,10.5597,15.0264,6.5916,0.1663,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
Nagaland,2020-21,Feb-2021,12.0139,16.54,5.9063,0.3745,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
Arunachal Pradesh,2020-21,Feb-2021,23.1841,30.5472,7.595,0.0373,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
Sikkim,2020-21,Feb-2021,12.9676,18.4826,190.8415,0.0546,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
Bihar,2020-21,Feb-2021,302.678,468.1572,168.6042,188.5465,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
Uttar Pradesh,2020-21,Feb-2021,1281.1987,1790.551,1626.4761,1298.3964,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
Rajasthan,2020-21,Feb-2021,813.9979,1068.4647,1154.8459,186.394,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
Delhi,2020-21,Feb-2021,720.2697,892.9645,2026.9356,87.2877,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
Haryana,2020-21,Feb-2021,859.9659,1198.152,3118.848,412.8442,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
Uttarakhand,2020-21,Feb-2021,212.6947,308.4364,647.438,12.5643,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
Chandigarh,2020-21,Feb-2021,28.959,37.9386,81.1743,0.4288,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
Himachal Pradesh,2020-21,Feb-2021,108.9198,146.6205,406.8277,0.7499,2021,"Calendar Year (Jan - Dec), 2021",202102,"February, 2021"
Jammu and Kashmir,2021-22,Feb-2022,96.86,136.46,90.67,2.43,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Himachal Pradesh,2021-22,Feb-2022,108.59,155.48,392.19,0.98,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Chandigarh,2021-22,Feb-2022,32.88,45.79,98.79,0.82,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Uttarakhand,2021-22,Feb-2022,226.34,332.38,613.26,3.63,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Haryana,2021-22,Feb-2022,1050.37,1399.91,3008.6,469.29,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Delhi,2021-22,Feb-2022,777.9,939.01,2103.11,101.63,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Rajasthan,2021-22,Feb-2022,934.17,1213.39,1165.58,155.54,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Uttar Pradesh,2021-22,Feb-2022,1465.09,2022.52,1754,1277.04,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Bihar,2021-22,Feb-2022,351.46,550.11,156.36,148.41,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Sikkim,2021-22,Feb-2022,15.6,21.26,185.3,0.11,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Arunachal Pradesh,2021-22,Feb-2022,18.59,26.26,10.98,0.16,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Nagaland,2021-22,Feb-2022,9.05,12.24,9.6,1.95,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Manipur,2021-22,Feb-2022,14.12,19.52,5.02,0.13,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Mizoram,2021-22,Feb-2022,9.65,12.26,2.29,0.03,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Tripura,2021-22,Feb-2022,25.01,31.95,8.88,0.23,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Meghalaya,2021-22,Feb-2022,31.25,38.37,130.2,0.74,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Assam,2021-22,Feb-2022,311.91,401.63,250.85,43.41,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
West Bengal,2021-22,Feb-2022,1302.89,1644.41,1103.17,363.96,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Jharkhand,2021-22,Feb-2022,544.61,660.79,846.35,484.73,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Odisha,2021-22,Feb-2022,989.49,1152.37,1223.92,735.71,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Chattisgarh,2021-22,Feb-2022,528.39,620.37,988.95,645.09,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Madhya Pradesh,2021-22,Feb-2022,666.04,858.95,726.38,601.45,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Gujarat,2021-22,Feb-2022,2478.13,3007.46,2768.51,618.66,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Daman and Diu,2021-22,Feb-2022,0.03,0.03,0.16,0,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Dadra and Nagar Haveli,2021-22,Feb-2022,37.03,47.97,174.4,0.52,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Maharashtra,2021-22,Feb-2022,5426.85,6379.42,6122.46,1493.86,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Karnataka,2021-22,Feb-2022,2177.58,2678.54,3393.69,926.51,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Goa,2021-22,Feb-2022,92.95,123.79,145.04,2.05,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Lakshadweep,2021-22,Feb-2022,0.3,0.45,0.06,0,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Kerala,2021-22,Feb-2022,706.36,927.57,434.7,5.86,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Tamil Nadu,2021-22,Feb-2022,1907.21,2525.01,2299.17,661.81,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Puducherry,2021-22,Feb-2022,22.26,32.45,123.5,0.17,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Andaman and Nicobar Island,2021-22,Feb-2022,8.39,11.57,2.02,0.03,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Telangana,2021-22,Feb-2022,979.77,1283.76,1219.45,630.2,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Andhra Pradesh,2021-22,Feb-2022,707.92,931.88,1204.19,313.29,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Ladakh,2021-22,Feb-2022,5.56,7.59,2.17,0.25,2022,"Calendar Year (Jan - Dec), 2022",202202,"February, 2022"
Bihar,2017-18,Jan-2018,136.3750084,280.7431869,78.4484461,146.0031143,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Andhra Pradesh,2017-18,Jan-2018,489.0604972,713.8419995,697.3217621,20.5769695,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Puducherry,2017-18,Jan-2018,20.5703662,30.9039189,109.7343637,1.5722039,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Andaman and Nicobar Island,2017-18,Jan-2018,5.6640288,7.9518055,0.8683186,0.0263137,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Sikkim,2017-18,Jan-2018,6.670134,11.4452632,133.5841073,0.0102811,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Tamil Nadu,2017-18,Jan-2018,1282.3779933,1889.471807,1556.0278189,588.3149028,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Arunachal Pradesh,2017-18,Jan-2018,4.7172964,8.571037,3.0332981,0.1427494,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Kerala,2017-18,Jan-2018,413.6571433,698.4593652,244.3611897,11.2882798,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Nagaland,2017-18,Jan-2018,4.040246,6.1938519,4.8207482,0.3756215,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Chandigarh,2017-18,Jan-2018,27.0553559,41.5684749,77.641589,1.3465325,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Manipur,2017-18,Jan-2018,3.7106181,7.5905287,0.8427714,0.159899,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Mizoram,2017-18,Jan-2018,2.0953058,3.6891976,2.0293828,0.0229584,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Tripura,2017-18,Jan-2018,11.4487229,16.9468719,3.6605334,0.16657,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Meghalaya,2017-18,Jan-2018,12.8920963,21.2464251,51.6062443,4.7159285,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Assam,2017-18,Jan-2018,141.3962477,222.1506504,175.9593552,38.4601075,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
West Bengal,2017-18,Jan-2018,669.5286136,990.880726,714.5104955,282.9594189,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Jharkhand,2017-18,Jan-2018,242.2002767,354.2666977,883.396825,394.4359719,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Odisha,2017-18,Jan-2018,355.3612027,470.5614479,542.2475385,590.3324494,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Chattisgarh,2017-18,Jan-2018,279.0282559,367.3547718,530.3978851,597.2266227,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Madhya Pradesh,2017-18,Jan-2018,416.1800764,613.8007317,489.9162381,369.971043,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Gujarat,2017-18,Jan-2018,1532.2636651,2060.8085192,1876.0680814,309.5733834,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Daman and Diu,2017-18,Jan-2018,9.772395,12.3141745,80.1567769,0.0559622,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Dadra and Nagar Haveli,2017-18,Jan-2018,14.6456676,21.5857005,112.8519,0.2383297,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Maharashtra,2017-18,Jan-2018,3264.2188001,4450.6179053,4657.8625138,984.9795903,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Karnataka,2017-18,Jan-2018,1257.7635654,1810.4439185,2049.0088245,873.8409293,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Goa,2017-18,Jan-2018,82.7575508,116.779243,103.6962569,2.2707662,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Lakshadweep,2017-18,Jan-2018,0.2958352,0.3501699,0.0296907,0,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Punjab,2017-18,Jan-2018,240.4887728,425.0950479,410.980063,12.653962,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Himachal Pradesh,2017-18,Jan-2018,78.4358314,125.2491557,394.3831927,1.5925772,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Jammu and Kashmir,2017-18,Jan-2018,92.2078896,144.5841106,65.2115515,4.3726415,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Telangana,2017-18,Jan-2018,586.3572247,856.5935224,768.0426313,525.7353558,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Uttarakhand,2017-18,Jan-2018,153.5881025,268.7134704,825.159433,14.2724765,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Haryana,2017-18,Jan-2018,609.7836442,965.7927035,2376.4168741,310.9354158,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Delhi,2017-18,Jan-2018,825.379787,1099.6302553,1596.3133335,81.4475909,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Rajasthan,2017-18,Jan-2018,599.4288516,858.5509976,781.4219105,154.8058999,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Uttar Pradesh,2017-18,Jan-2018,929.9200977,1454.037102,1339.6662776,957.3165701,2018,"Calendar Year (Jan - Dec), 2018",201801,"January, 2018"
Andhra Pradesh,2018-19,Jan-2019,538.5145961,785.7980347,811.7125321,22.7096161,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
Jammu and Kashmir,2018-19,Jan-2019,94.4404368,160.0562248,75.2939885,1.4145303,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
Himachal Pradesh,2018-19,Jan-2019,88.4802546,145.2886795,410.3141507,2.6690405,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
Puducherry,2018-19,Jan-2019,20.7199517,35.5437187,101.4340896,1.2768398,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
Andaman and Nicobar Island,2018-19,Jan-2019,12.4759687,18.084752,3.9536404,0.0228793,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
Punjab,2018-19,Jan-2019,296.8933398,529.0995765,374.6811382,15.3583222,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
Telangana,2018-19,Jan-2019,711.702669,992.462223,885.5457861,604.7409196,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
Chandigarh,2018-19,Jan-2019,31.0783582,50.1471748,76.4599251,1.3495289,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
Uttarakhand,2018-19,Jan-2019,175.903877,303.327622,652.7636274,13.6302783,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
Haryana,2018-19,Jan-2019,728.9425143,1065.153021,2679.3370404,341.2967437,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
Delhi,2018-19,Jan-2019,693.5851792,945.909066,1782.9400753,102.7164153,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
Rajasthan,2018-19,Jan-2019,709.6256427,1036.7253883,898.3007113,131.2823893,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
Uttar Pradesh,2018-19,Jan-2019,1159.6108515,1864.8004746,1337.1152743,1123.9816556,2019,"Calendar Year (Jan - Dec), 2019",201901,"January, 2019"
